,respondent_id,opinion_seas_risk,doctor_recc_seasonal,opinion_seas_vacc_effective,age_group,health_worker,h1n1_knowledge,behavioral_hands_attention,seasonal_vaccine
16542,16542,1.0,0.0,3.0,2,0.0,1.0,2.0,0
16543,16543,1.0,0.0,4.0,3,1.0,2.0,1.0,1
16544,16544,2.0,0.0,2.0,2,0.0,2.0,2.0,0
16545,16545,2.0,0.0,4.0,3,0.0,1.0,1.0,0
16546,16546,2.0,0.0,4.0,4,0.0,1.0,2.0,1
16547,16547,1.0,1.0,5.0,4,0.0,1.0,2.0,1
16548,16548,4.0,1.0,5.0,2,0.0,2.0,1.0,1
16549,16549,1.0,0.0,5.0,3,0.0,1.0,0.0,1
16550,16550,2.0,1.0,4.0,2,0.0,1.0,2.0,0
16551,16551,4.0,0.0,5.0,0,0.0,1.0,2.0,0
16552,16552,2.0,0.0,2.0,4,0.0,1.0,1.0,1
16553,16553,1.0,0.0,4.0,4,0.0,0.0,1.0,0
16554,16554,2.0,0.0,4.0,3,0.0,1.0,2.0,0
16555,16555,1.0,0.0,3.0,4,0.0,0.0,0.0,0
16556,16556,5.0,0.0,2.0,1,0.0,2.0,2.0,0
16557,16557,4.0,0.0,5.0,2,0.0,1.0,1.0,0
16558,16558,2.0,0.0,5.0,0,0.0,1.0,1.0,0
16559,16559,4.0,0.0,2.0,0,1.0,1.0,2.0,1
16560,16560,2.0,0.0,5.0,4,0.0,1.0,1.0,1
16561,16561,2.0,0.0,5.0,4,0.0,2.0,2.0,0
16562,16562,1.0,0.0,1.0,1,0.0,1.0,0.0,0
16563,16563,2.0,0.0,4.0,1,0.0,2.0,1.0,1
16564,16564,2.0,0.0,5.0,4,0.0,1.0,2.0,1
16565,16565,3.0,1.0,5.0,4,0.0,1.0,2.0,1
16566,16566,4.0,0.0,4.0,3,0.0,1.0,1.0,1
16567,16567,4.0,0.0,4.0,3,0.0,2.0,2.0,0
16568,16568,1.0,0.0,3.0,4,0.0,2.0,2.0,0
16569,16569,4.0,1.0,4.0,4,0.0,1.0,1.0,1
16570,16570,2.0,0.0,5.0,1,0.0,2.0,2.0,0
16571,16571,5.0,1.0,5.0,4,0.0,2.0,2.0,1
16572,16572,1.0,0.0,4.0,2,0.0,1.0,1.0,0
16573,16573,1.0,0.0,4.0,2,0.0,1.0,2.0,0
16574,16574,2.0,0.0,1.0,4,0.0,2.0,2.0,0
16575,16575,4.0,0.0,4.0,2,0.0,1.0,2.0,0
16576,16576,5.0,0.0,4.0,1,0.0,1.0,2.0,1
16577,16577,1.0,0.0,3.0,4,0.0,0.0,0.0,0
16578,16578,2.0,1.0,5.0,3,0.0,2.0,2.0,1
16579,16579,4.0,0.0,4.0,2,0.0,2.0,2.0,0
16580,16580,2.0,0.0,4.0,0,0.0,1.0,2.0,0
16581,16581,4.0,0.0,5.0,4,0.0,1.0,0.0,1
16582,16582,5.0,1.0,4.0,4,0.0,1.0,2.0,1
16583,16583,2.0,0.0,4.0,0,0.0,1.0,1.0,0
16584,16584,5.0,1.0,5.0,0,0.0,1.0,1.0,1
16585,16585,2.0,0.0,5.0,0,0.0,1.0,2.0,0
16586,16586,2.0,0.0,4.0,2,0.0,2.0,2.0,0
16587,16587,4.0,1.0,5.0,3,0.0,2.0,2.0,1
16588,16588,5.0,1.0,5.0,4,0.0,1.0,1.0,1
16589,16589,1.0,0.0,4.0,3,1.0,2.0,2.0,0
16590,16590,4.0,0.0,5.0,2,0.0,2.0,2.0,1
16591,16591,1.0,0.0,4.0,3,1.0,1.0,0.0,0
16592,16592,2.0,0.0,2.0,2,0.0,2.0,1.0,0
16593,16593,1.0,0.0,1.0,2,0.0,1.0,0.0,0
16594,16594,2.0,0.0,4.0,2,0.0,1.0,2.0,0
16595,16595,2.0,0.0,4.0,0,0.0,1.0,2.0,0
16596,16596,2.0,1.0,2.0,3,0.0,1.0,0.0,1
16597,16597,2.0,0.0,4.0,3,0.0,2.0,2.0,0
16598,16598,3.0,0.0,4.0,2,0.0,1.0,2.0,1
16599,16599,4.0,0.0,5.0,0,0.0,1.0,2.0,1
16600,16600,4.0,1.0,5.0,4,0.0,2.0,1.0,1
16601,16601,4.0,0.0,5.0,0,0.0,2.0,1.0,0
16602,16602,2.0,0.0,5.0,4,0.0,0.0,2.0,0
16603,16603,4.0,1.0,5.0,3,0.0,1.0,1.0,1
16604,16604,2.0,0.0,4.0,0,0.0,0.0,1.0,0
16605,16605,1.0,0.0,4.0,0,0.0,1.0,2.0,1
16606,16606,2.0,0.0,4.0,2,0.0,1.0,1.0,0
16607,16607,1.0,0.0,2.0,2,1.0,1.0,2.0,0
16608,16608,2.0,0.0,4.0,2,0.0,1.0,1.0,1
16609,16609,5.0,0.0,4.0,0,1.0,1.0,1.0,0
16610,16610,4.0,0.0,5.0,0,0.0,1.0,0.0,0
16611,16611,4.0,0.0,5.0,3,0.0,1.0,2.0,1
16612,16612,2.0,0.0,4.0,2,0.0,2.0,1.0,1
16613,16613,1.0,0.0,4.0,3,0.0,0.0,0.0,0
16614,16614,3.0,1.0,5.0,1,0.0,1.0,2.0,1
16615,16615,4.0,0.0,4.0,3,0.0,2.0,1.0,1
16616,16616,5.0,0.0,5.0,4,1.0,2.0,2.0,1
16617,16617,1.0,0.0,5.0,4,0.0,1.0,2.0,1
16618,16618,4.0,0.0,4.0,1,0.0,0.0,2.0,0
16619,16619,1.0,0.0,4.0,0,0.0,2.0,2.0,0
16620,16620,1.0,0.0,4.0,0,0.0,1.0,0.0,0
16621,16621,1.0,0.0,4.0,3,1.0,1.0,2.0,0
16622,16622,1.0,0.0,2.0,4,0.0,0.0,1.0,0
16623,16623,1.0,0.0,1.0,4,0.0,0.0,0.0,0
16624,16624,5.0,0.0,4.0,1,0.0,1.0,2.0,0
16625,16625,1.0,1.0,4.0,0,0.0,1.0,2.0,0
16626,16626,1.0,0.0,5.0,0,0.0,2.0,2.0,0
16627,16627,2.0,0.0,1.0,4,0.0,1.0,2.0,1
16628,16628,2.0,0.0,4.0,3,0.0,1.0,2.0,1
16629,16629,5.0,1.0,5.0,0,0.0,2.0,2.0,0
16630,16630,2.0,0.0,4.0,2,0.0,1.0,1.0,1
16631,16631,4.0,1.0,5.0,4,0.0,1.0,2.0,1
16632,16632,5.0,0.0,5.0,3,1.0,2.0,2.0,0
16633,16633,4.0,0.0,5.0,4,1.0,1.0,0.0,1
16634,16634,4.0,1.0,5.0,2,1.0,1.0,2.0,1
16635,16635,2.0,0.0,4.0,0,0.0,1.0,2.0,1
16636,16636,4.0,1.0,5.0,1,0.0,2.0,2.0,1
16637,16637,1.0,0.0,4.0,0,1.0,2.0,2.0,0
16638,16638,4.0,0.0,2.0,0,0.0,1.0,2.0,1
16639,16639,5.0,0.0,4.0,0,0.0,0.0,2.0,0
16640,16640,4.0,0.0,4.0,0,0.0,1.0,1.0,0
16641,16641,2.0,0.0,5.0,4,0.0,1.0,2.0,1
16642,16642,1.0,0.0,3.0,3,0.0,0.0,2.0,0
16643,16643,2.0,1.0,5.0,2,0.0,2.0,1.0,1
16644,16644,4.0,1.0,5.0,3,0.0,1.0,2.0,0
16645,16645,4.0,0.0,4.0,4,0.0,1.0,2.0,1
16646,16646,5.0,0.0,4.0,3,0.0,1.0,2.0,1
16647,16647,4.0,0.0,5.0,2,0.0,2.0,2.0,1
16648,16648,4.0,0.0,4.0,2,0.0,2.0,2.0,1
16649,16649,4.0,1.0,5.0,3,1.0,2.0,2.0,1
16650,16650,1.0,0.0,4.0,3,0.0,2.0,2.0,0
16651,16651,1.0,0.0,4.0,3,1.0,1.0,2.0,0
16652,16652,4.0,0.0,5.0,0,1.0,1.0,2.0,0
16653,16653,1.0,1.0,4.0,4,0.0,1.0,2.0,0
16654,16654,4.0,0.0,2.0,0,0.0,1.0,2.0,0
16655,16655,4.0,1.0,5.0,1,1.0,2.0,2.0,0
16656,16656,2.0,1.0,4.0,1,0.0,1.0,2.0,1
16657,16657,4.0,0.0,4.0,4,1.0,1.0,1.0,1
16658,16658,1.0,0.0,4.0,1,0.0,2.0,0.0,0
16659,16659,2.0,0.0,2.0,4,0.0,0.0,2.0,0
16660,16660,1.0,0.0,5.0,3,0.0,1.0,0.0,1
16661,16661,4.0,0.0,5.0,2,0.0,1.0,1.0,0
16662,16662,4.0,0.0,5.0,1,1.0,1.0,2.0,1
16663,16663,1.0,0.0,4.0,3,0.0,2.0,2.0,0
16664,16664,4.0,0.0,2.0,2,0.0,1.0,2.0,0
16665,16665,1.0,0.0,2.0,0,0.0,1.0,1.0,0
16666,16666,4.0,0.0,5.0,3,0.0,2.0,0.0,0
16667,16667,4.0,0.0,5.0,4,0.0,1.0,2.0,1
16668,16668,1.0,0.0,4.0,4,0.0,1.0,1.0,1
16669,16669,2.0,0.0,5.0,4,0.0,2.0,2.0,1
16670,16670,2.0,0.0,4.0,1,0.0,2.0,2.0,0
16671,16671,4.0,0.0,4.0,2,1.0,1.0,2.0,0
16672,16672,4.0,0.0,5.0,2,0.0,1.0,1.0,1
16673,16673,5.0,1.0,5.0,0,0.0,1.0,2.0,1
16674,16674,5.0,0.0,2.0,1,0.0,1.0,2.0,0
16675,16675,1.0,0.0,2.0,1,0.0,0.0,2.0,0
16676,16676,4.0,0.0,4.0,0,0.0,0.0,1.0,0
16677,16677,2.0,1.0,5.0,4,0.0,0.0,1.0,1
16678,16678,2.0,0.0,5.0,3,0.0,1.0,2.0,1
16679,16679,2.0,0.0,3.0,4,0.0,1.0,2.0,0
16680,16680,2.0,0.0,4.0,1,0.0,1.0,1.0,1
16681,16681,1.0,1.0,5.0,4,0.0,1.0,2.0,1
16682,16682,1.0,0.0,5.0,1,0.0,2.0,1.0,0
16683,16683,5.0,0.0,5.0,2,0.0,1.0,2.0,1
16684,16684,4.0,1.0,4.0,3,0.0,1.0,1.0,0
16685,16685,1.0,0.0,1.0,1,0.0,0.0,1.0,1
16686,16686,2.0,0.0,4.0,4,0.0,2.0,2.0,1
16687,16687,2.0,1.0,4.0,3,0.0,1.0,2.0,1
16688,16688,1.0,0.0,4.0,2,0.0,1.0,1.0,0
16689,16689,5.0,0.0,5.0,0,0.0,0.0,2.0,0
16690,16690,2.0,0.0,5.0,4,0.0,1.0,2.0,1
16691,16691,2.0,0.0,5.0,4,0.0,2.0,2.0,1
16692,16692,5.0,0.0,5.0,2,0.0,1.0,1.0,0
16693,16693,1.0,0.0,4.0,2,0.0,1.0,2.0,0
16694,16694,1.0,0.0,4.0,3,0.0,1.0,2.0,1
16695,16695,4.0,0.0,4.0,2,0.0,2.0,2.0,0
16696,16696,1.0,0.0,4.0,3,0.0,2.0,1.0,0
16697,16697,4.0,1.0,5.0,3,0.0,1.0,0.0,1
16698,16698,4.0,0.0,4.0,2,1.0,2.0,2.0,1
16699,16699,2.0,0.0,4.0,2,0.0,2.0,2.0,1
16700,16700,4.0,1.0,4.0,3,0.0,1.0,2.0,1
16701,16701,4.0,1.0,5.0,3,0.0,2.0,2.0,1
16702,16702,2.0,0.0,2.0,2,0.0,1.0,1.0,0
16703,16703,2.0,0.0,4.0,3,0.0,1.0,2.0,0
16704,16704,1.0,0.0,1.0,2,0.0,1.0,1.0,0
16705,16705,4.0,1.0,5.0,4,0.0,2.0,1.0,1
16706,16706,5.0,0.0,4.0,2,0.0,0.0,1.0,0
16707,16707,2.0,1.0,5.0,4,0.0,0.0,2.0,1
16708,16708,4.0,1.0,5.0,4,0.0,1.0,1.0,0
16709,16709,1.0,0.0,4.0,2,0.0,1.0,1.0,0
16710,16710,1.0,0.0,4.0,4,0.0,1.0,0.0,0
16711,16711,2.0,1.0,1.0,1,0.0,1.0,0.0,0
16712,16712,4.0,1.0,5.0,1,0.0,2.0,1.0,1
16713,16713,2.0,1.0,2.0,4,0.0,0.0,2.0,1
16714,16714,2.0,0.0,5.0,2,0.0,1.0,2.0,1
16715,16715,4.0,0.0,4.0,4,0.0,2.0,2.0,1
16716,16716,1.0,0.0,1.0,2,0.0,0.0,0.0,0
16717,16717,2.0,1.0,5.0,2,0.0,0.0,2.0,1
16718,16718,1.0,1.0,3.0,4,0.0,1.0,1.0,1
16719,16719,4.0,1.0,5.0,4,0.0,1.0,2.0,1
16720,16720,2.0,1.0,5.0,3,0.0,2.0,2.0,1
16721,16721,2.0,0.0,5.0,3,0.0,2.0,2.0,0
16722,16722,2.0,0.0,4.0,2,0.0,1.0,1.0,0
16723,16723,2.0,0.0,4.0,0,0.0,2.0,2.0,0
16724,16724,1.0,0.0,3.0,3,0.0,2.0,2.0,0
16725,16725,2.0,0.0,5.0,3,0.0,1.0,1.0,0
16726,16726,2.0,1.0,5.0,2,0.0,1.0,0.0,0
16727,16727,2.0,0.0,4.0,4,0.0,2.0,0.0,0
16728,16728,1.0,0.0,1.0,2,0.0,2.0,1.0,0
16729,16729,4.0,1.0,5.0,4,0.0,0.0,2.0,0
16730,16730,2.0,0.0,5.0,0,0.0,2.0,2.0,0
16731,16731,5.0,1.0,5.0,0,0.0,1.0,2.0,1
16732,16732,2.0,0.0,1.0,3,0.0,2.0,2.0,1
16733,16733,4.0,0.0,4.0,2,0.0,1.0,2.0,1
16734,16734,5.0,0.0,5.0,3,0.0,1.0,2.0,1
16735,16735,5.0,0.0,5.0,1,0.0,2.0,2.0,0
16736,16736,2.0,1.0,4.0,4,0.0,1.0,2.0,1
16737,16737,1.0,0.0,4.0,1,0.0,2.0,1.0,0
16738,16738,1.0,1.0,3.0,3,0.0,1.0,2.0,0
16739,16739,4.0,1.0,5.0,3,0.0,1.0,1.0,1
16740,16740,2.0,1.0,4.0,2,0.0,1.0,2.0,0
16741,16741,2.0,0.0,4.0,0,0.0,1.0,0.0,0
16742,16742,4.0,1.0,4.0,2,0.0,2.0,2.0,1
16743,16743,2.0,0.0,2.0,2,0.0,1.0,2.0,0
16744,16744,1.0,1.0,5.0,4,0.0,2.0,1.0,1
16745,16745,4.0,1.0,4.0,4,0.0,1.0,2.0,1
16746,16746,2.0,0.0,4.0,4,0.0,1.0,2.0,1
16747,16747,2.0,1.0,3.0,0,0.0,2.0,2.0,1
16748,16748,2.0,0.0,4.0,3,0.0,1.0,2.0,0
16749,16749,1.0,1.0,1.0,0,0.0,1.0,1.0,1
16750,16750,5.0,0.0,4.0,0,0.0,2.0,2.0,1
16751,16751,5.0,0.0,5.0,3,0.0,2.0,1.0,1
16752,16752,2.0,1.0,4.0,3,0.0,1.0,2.0,1
16753,16753,2.0,0.0,4.0,4,0.0,2.0,2.0,1
16754,16754,4.0,0.0,3.0,2,0.0,0.0,2.0,0
16755,16755,2.0,0.0,2.0,4,0.0,1.0,0.0,0
16756,16756,2.0,0.0,2.0,0,0.0,2.0,2.0,0
16757,16757,2.0,1.0,4.0,3,0.0,0.0,2.0,0
16758,16758,1.0,1.0,5.0,4,0.0,0.0,1.0,1
16759,16759,5.0,0.0,5.0,4,0.0,0.0,1.0,1
16760,16760,4.0,0.0,4.0,3,0.0,1.0,2.0,1
16761,16761,4.0,0.0,5.0,3,0.0,1.0,1.0,1
16762,16762,4.0,0.0,5.0,4,0.0,2.0,2.0,0
16763,16763,2.0,1.0,2.0,2,0.0,2.0,2.0,1
16764,16764,2.0,0.0,4.0,3,0.0,1.0,0.0,0
16765,16765,1.0,0.0,4.0,2,0.0,1.0,0.0,0
16766,16766,2.0,0.0,5.0,2,0.0,2.0,2.0,1
16767,16767,1.0,0.0,5.0,4,0.0,1.0,2.0,1
16768,16768,4.0,0.0,5.0,1,0.0,2.0,2.0,1
16769,16769,3.0,0.0,3.0,3,1.0,1.0,2.0,1
16770,16770,2.0,1.0,4.0,4,0.0,0.0,2.0,1
16771,16771,2.0,0.0,2.0,0,0.0,0.0,2.0,0
16772,16772,2.0,0.0,5.0,4,0.0,2.0,2.0,1
16773,16773,2.0,1.0,4.0,4,0.0,1.0,0.0,1
16774,16774,4.0,1.0,4.0,4,0.0,1.0,2.0,1
16775,16775,2.0,0.0,2.0,4,0.0,0.0,1.0,0
16776,16776,2.0,0.0,5.0,2,0.0,1.0,2.0,1
16777,16777,1.0,0.0,4.0,0,0.0,1.0,2.0,0
16778,16778,4.0,1.0,2.0,3,1.0,1.0,2.0,0
16779,16779,5.0,0.0,4.0,0,0.0,1.0,0.0,0
16780,16780,4.0,0.0,5.0,4,0.0,1.0,2.0,1
16781,16781,2.0,1.0,5.0,4,0.0,1.0,2.0,1
16782,16782,4.0,0.0,4.0,4,0.0,1.0,2.0,0
16783,16783,2.0,0.0,4.0,0,0.0,1.0,1.0,0
16784,16784,5.0,1.0,5.0,0,0.0,1.0,2.0,1
16785,16785,2.0,0.0,4.0,3,0.0,2.0,0.0,1
16786,16786,3.0,0.0,1.0,3,0.0,0.0,2.0,0
16787,16787,5.0,0.0,5.0,0,0.0,1.0,2.0,0
16788,16788,4.0,1.0,5.0,3,0.0,1.0,1.0,0
16789,16789,2.0,0.0,4.0,4,0.0,0.0,2.0,1
16790,16790,4.0,0.0,4.0,1,1.0,2.0,1.0,1
16791,16791,2.0,0.0,1.0,0,0.0,2.0,0.0,0
16792,16792,4.0,1.0,5.0,1,1.0,2.0,2.0,1
16793,16793,4.0,0.0,4.0,2,0.0,0.0,2.0,1
16794,16794,4.0,1.0,1.0,1,0.0,1.0,2.0,1
16795,16795,1.0,0.0,5.0,2,0.0,0.0,0.0,0
16796,16796,5.0,1.0,5.0,4,0.0,2.0,2.0,1
16797,16797,5.0,1.0,5.0,3,0.0,1.0,2.0,1
16798,16798,4.0,1.0,5.0,2,0.0,2.0,1.0,1
16799,16799,2.0,1.0,4.0,4,0.0,1.0,2.0,1
16800,16800,2.0,0.0,3.0,3,0.0,1.0,2.0,0
16801,16801,2.0,0.0,4.0,1,0.0,0.0,2.0,0
16802,16802,5.0,0.0,5.0,4,0.0,2.0,2.0,1
16803,16803,1.0,0.0,4.0,3,0.0,2.0,1.0,1
16804,16804,4.0,0.0,1.0,0,0.0,1.0,1.0,0
16805,16805,5.0,0.0,5.0,0,0.0,0.0,2.0,0
16806,16806,4.0,0.0,4.0,2,1.0,1.0,2.0,1
16807,16807,1.0,0.0,3.0,0,0.0,1.0,2.0,0
16808,16808,2.0,0.0,4.0,0,0.0,1.0,2.0,0
16809,16809,1.0,1.0,4.0,0,0.0,2.0,1.0,1
16810,16810,5.0,0.0,4.0,4,0.0,1.0,2.0,1
16811,16811,1.0,0.0,5.0,3,0.0,1.0,1.0,0
16812,16812,1.0,0.0,4.0,3,0.0,2.0,2.0,0
16813,16813,4.0,0.0,4.0,1,0.0,1.0,2.0,0
16814,16814,5.0,0.0,5.0,1,0.0,2.0,2.0,1
16815,16815,1.0,0.0,3.0,0,0.0,1.0,1.0,0
16816,16816,5.0,1.0,5.0,0,0.0,1.0,2.0,1
16817,16817,1.0,0.0,4.0,4,0.0,0.0,2.0,0
16818,16818,1.0,0.0,1.0,1,0.0,1.0,2.0,0
16819,16819,2.0,0.0,4.0,0,0.0,2.0,1.0,0
16820,16820,2.0,0.0,4.0,1,0.0,0.0,2.0,0
16821,16821,5.0,1.0,4.0,3,0.0,2.0,2.0,1
16822,16822,1.0,0.0,4.0,2,0.0,1.0,0.0,0
16823,16823,5.0,1.0,5.0,4,0.0,2.0,2.0,1
16824,16824,2.0,0.0,3.0,4,0.0,0.0,2.0,1
16825,16825,2.0,0.0,5.0,4,0.0,1.0,2.0,1
16826,16826,4.0,1.0,5.0,4,0.0,2.0,2.0,1
16827,16827,1.0,0.0,4.0,1,0.0,1.0,1.0,0
16828,16828,4.0,1.0,5.0,3,0.0,1.0,1.0,1
16829,16829,2.0,1.0,5.0,1,0.0,2.0,2.0,1
16830,16830,2.0,0.0,4.0,2,0.0,1.0,0.0,0
16831,16831,1.0,0.0,5.0,4,0.0,0.0,1.0,0
16832,16832,2.0,0.0,5.0,4,0.0,1.0,2.0,1
16833,16833,4.0,1.0,4.0,3,0.0,2.0,2.0,0
16834,16834,4.0,0.0,5.0,0,0.0,1.0,1.0,0
16835,16835,2.0,0.0,3.0,4,0.0,1.0,0.0,1
16836,16836,4.0,0.0,4.0,4,0.0,1.0,2.0,0
16837,16837,1.0,0.0,4.0,2,0.0,2.0,1.0,0
16838,16838,1.0,0.0,4.0,2,0.0,2.0,1.0,1
16839,16839,1.0,0.0,5.0,4,0.0,1.0,2.0,0
16840,16840,4.0,0.0,4.0,4,1.0,2.0,2.0,0
16841,16841,4.0,1.0,4.0,2,0.0,1.0,1.0,1
16842,16842,4.0,1.0,4.0,3,1.0,2.0,2.0,1
16843,16843,4.0,0.0,5.0,2,0.0,2.0,2.0,1
16844,16844,5.0,1.0,5.0,0,0.0,1.0,0.0,0
16845,16845,2.0,0.0,4.0,2,0.0,1.0,0.0,0
16846,16846,2.0,0.0,4.0,2,0.0,2.0,2.0,1
16847,16847,4.0,0.0,5.0,3,0.0,1.0,2.0,0
16848,16848,2.0,0.0,4.0,1,0.0,1.0,1.0,1
16849,16849,2.0,0.0,5.0,4,0.0,1.0,0.0,1
16850,16850,4.0,1.0,4.0,4,0.0,2.0,0.0,1
16851,16851,2.0,0.0,4.0,1,0.0,2.0,2.0,1
16852,16852,5.0,0.0,3.0,2,0.0,0.0,2.0,1
16853,16853,5.0,0.0,4.0,0,0.0,1.0,1.0,1
16854,16854,2.0,1.0,4.0,3,0.0,2.0,2.0,1
16855,16855,1.0,0.0,4.0,0,0.0,1.0,0.0,0
16856,16856,1.0,0.0,1.0,0,0.0,1.0,2.0,0
16857,16857,1.0,0.0,1.0,1,0.0,0.0,0.0,0
16858,16858,2.0,0.0,4.0,4,0.0,1.0,2.0,0
16859,16859,1.0,0.0,4.0,0,0.0,0.0,2.0,0
16860,16860,4.0,1.0,4.0,1,0.0,2.0,2.0,1
16861,16861,4.0,1.0,5.0,2,0.0,1.0,2.0,1
16862,16862,1.0,0.0,4.0,0,0.0,1.0,0.0,0
16863,16863,4.0,1.0,4.0,2,0.0,1.0,2.0,1
16864,16864,4.0,1.0,4.0,3,0.0,2.0,2.0,1
16865,16865,1.0,0.0,4.0,2,0.0,1.0,1.0,0
16866,16866,1.0,0.0,5.0,4,0.0,0.0,1.0,1
16867,16867,2.0,0.0,2.0,0,0.0,1.0,1.0,0
16868,16868,4.0,1.0,5.0,2,0.0,1.0,2.0,1
16869,16869,5.0,0.0,5.0,4,0.0,1.0,1.0,1
16870,16870,1.0,1.0,4.0,4,0.0,2.0,1.0,1
16871,16871,5.0,0.0,5.0,2,0.0,2.0,2.0,1
16872,16872,4.0,1.0,5.0,0,0.0,0.0,2.0,1
16873,16873,2.0,1.0,5.0,4,1.0,2.0,0.0,1
16874,16874,2.0,1.0,4.0,2,0.0,1.0,2.0,0
16875,16875,5.0,0.0,5.0,1,1.0,1.0,1.0,0
16876,16876,4.0,0.0,5.0,2,0.0,2.0,2.0,1
16877,16877,4.0,1.0,5.0,4,1.0,2.0,2.0,1
16878,16878,5.0,1.0,4.0,2,1.0,2.0,2.0,1
16879,16879,5.0,0.0,5.0,2,0.0,2.0,2.0,1
16880,16880,2.0,0.0,4.0,0,0.0,1.0,0.0,0
16881,16881,2.0,0.0,4.0,2,0.0,1.0,1.0,0
16882,16882,4.0,1.0,5.0,3,0.0,2.0,2.0,1
16883,16883,1.0,1.0,5.0,4,0.0,1.0,2.0,1
16884,16884,1.0,1.0,4.0,4,0.0,1.0,2.0,0
16885,16885,4.0,1.0,5.0,4,0.0,2.0,2.0,1
16886,16886,5.0,0.0,5.0,4,0.0,1.0,2.0,0
16887,16887,2.0,0.0,4.0,3,0.0,1.0,1.0,0
16888,16888,1.0,0.0,1.0,3,0.0,1.0,1.0,0
16889,16889,2.0,0.0,2.0,3,0.0,1.0,1.0,0
16890,16890,1.0,0.0,5.0,3,0.0,1.0,0.0,0
16891,16891,4.0,0.0,4.0,3,1.0,2.0,2.0,0
16892,16892,5.0,0.0,4.0,0,0.0,1.0,1.0,0
16893,16893,1.0,0.0,5.0,3,0.0,2.0,2.0,0
16894,16894,4.0,0.0,4.0,1,0.0,1.0,2.0,0
16895,16895,1.0,0.0,5.0,0,0.0,2.0,2.0,0
16896,16896,1.0,0.0,4.0,0,0.0,1.0,1.0,0
16897,16897,5.0,1.0,5.0,3,1.0,2.0,1.0,1
16898,16898,4.0,0.0,5.0,4,0.0,2.0,2.0,1
16899,16899,3.0,0.0,3.0,0,0.0,2.0,2.0,1
16900,16900,5.0,1.0,5.0,4,0.0,1.0,2.0,0
16901,16901,4.0,0.0,4.0,2,1.0,2.0,2.0,1
16902,16902,1.0,0.0,4.0,0,0.0,1.0,2.0,0
16903,16903,2.0,0.0,4.0,0,0.0,1.0,1.0,0
16904,16904,4.0,0.0,5.0,3,0.0,2.0,2.0,1
16905,16905,4.0,0.0,5.0,0,0.0,1.0,2.0,1
16906,16906,4.0,0.0,5.0,4,0.0,1.0,2.0,1
16907,16907,1.0,0.0,2.0,3,0.0,2.0,0.0,0
16908,16908,1.0,0.0,5.0,4,0.0,1.0,2.0,1
16909,16909,1.0,0.0,4.0,3,1.0,1.0,2.0,0
16910,16910,2.0,0.0,3.0,2,0.0,1.0,1.0,0
16911,16911,5.0,0.0,5.0,0,0.0,2.0,2.0,1
16912,16912,2.0,0.0,4.0,1,0.0,2.0,2.0,0
16913,16913,2.0,0.0,4.0,3,0.0,2.0,1.0,0
16914,16914,4.0,0.0,5.0,0,0.0,0.0,1.0,0
16915,16915,1.0,0.0,4.0,1,0.0,2.0,2.0,1
16916,16916,2.0,0.0,4.0,3,0.0,1.0,2.0,0
16917,16917,1.0,0.0,5.0,0,0.0,2.0,1.0,0
16918,16918,1.0,0.0,2.0,0,0.0,1.0,1.0,0
16919,16919,4.0,0.0,5.0,0,0.0,1.0,2.0,1
16920,16920,4.0,0.0,4.0,1,0.0,2.0,2.0,0
16921,16921,5.0,0.0,4.0,2,0.0,1.0,1.0,1
16922,16922,1.0,0.0,5.0,1,0.0,1.0,2.0,0
16923,16923,4.0,0.0,5.0,3,0.0,2.0,2.0,1
16924,16924,2.0,0.0,4.0,2,0.0,1.0,2.0,0
16925,16925,2.0,0.0,4.0,0,0.0,1.0,1.0,0
16926,16926,2.0,1.0,4.0,4,0.0,1.0,2.0,1
16927,16927,2.0,0.0,4.0,0,0.0,1.0,2.0,0
16928,16928,4.0,1.0,4.0,0,0.0,2.0,2.0,1
16929,16929,2.0,0.0,3.0,3,0.0,1.0,1.0,0
16930,16930,1.0,0.0,4.0,0,1.0,1.0,1.0,1
16931,16931,1.0,0.0,4.0,1,0.0,1.0,2.0,0
16932,16932,1.0,0.0,3.0,2,0.0,0.0,2.0,0
16933,16933,4.0,0.0,1.0,0,0.0,0.0,1.0,0
16934,16934,1.0,0.0,5.0,4,0.0,1.0,0.0,1
16935,16935,4.0,0.0,4.0,1,0.0,1.0,1.0,0
16936,16936,4.0,1.0,5.0,2,0.0,2.0,2.0,1
16937,16937,5.0,1.0,5.0,1,0.0,1.0,1.0,1
16938,16938,4.0,1.0,5.0,3,1.0,1.0,2.0,1
16939,16939,4.0,0.0,4.0,1,0.0,2.0,2.0,0
16940,16940,1.0,0.0,3.0,1,0.0,2.0,2.0,0
16941,16941,2.0,0.0,2.0,1,0.0,0.0,2.0,0
16942,16942,2.0,0.0,4.0,1,0.0,2.0,2.0,0
16943,16943,2.0,0.0,5.0,1,0.0,1.0,1.0,0
16944,16944,2.0,0.0,4.0,0,0.0,2.0,0.0,0
16945,16945,2.0,1.0,5.0,4,0.0,1.0,2.0,1
16946,16946,4.0,0.0,4.0,3,1.0,2.0,2.0,1
16947,16947,5.0,0.0,4.0,0,0.0,1.0,1.0,1
16948,16948,1.0,0.0,1.0,3,0.0,1.0,2.0,0
16949,16949,1.0,0.0,4.0,2,0.0,2.0,2.0,0
16950,16950,2.0,1.0,4.0,3,0.0,1.0,2.0,1
